repo,commit,tool,rule_id,severity,file,line,masked_value,fingerprint,verdict,reason
deno,83bb8d578050,secretloop,private-key-block,critical,tests/testdata/tls/self-signed-hostname.key,1,----********************----,tests/testdata/tls/self-signed-hostname.key:private-key-block:59dd9165b1cd597d,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/testdata/webcrypto/id_rsaEncryption.pem,1,----********************----,tests/testdata/webcrypto/id_rsaEncryption.pem:private-key-block:8a95c20fb7ef7721,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/testdata/webcrypto/id_rsassaPss.pem,1,----********************----,tests/testdata/webcrypto/id_rsassaPss.pem:private-key-block:6d145750805ee9f0,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/testdata/webcrypto/id_rsassaPss_default.pem,1,----********************----,tests/testdata/webcrypto/id_rsassaPss_default.pem:private-key-block:0b3876ec94edbd3c,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/testdata/webcrypto/id_rsassaPss_saltLen_30.pem,1,----********************----,tests/testdata/webcrypto/id_rsassaPss_saltLen_30.pem:private-key-block:a56f1915eb90407c,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit/webcrypto_test.ts,448,----********************----,tests/unit/webcrypto_test.ts:private-key-block:5d7ca678b46ad34b,FP,"pem marker string, no key material"
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/crypto/crypto_key_test.ts,334,----********************----,tests/unit_node/crypto/crypto_key_test.ts:private-key-block:c085c163205caf9c,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/crypto/crypto_key_test.ts,530,----********************----,tests/unit_node/crypto/crypto_key_test.ts:private-key-block:5f292097690989cd,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/crypto/crypto_key_test.ts,696,----********************----,tests/unit_node/crypto/crypto_key_test.ts:private-key-block:dbc8afb0395b84ab,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/crypto/crypto_key_test.ts,794,----********************----,tests/unit_node/crypto/crypto_key_test.ts:private-key-block:99295ce562d2a300,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/crypto/crypto_key_test.ts,1204,----********************----,tests/unit_node/crypto/crypto_key_test.ts:private-key-block:1d267be699d82231,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/crypto/crypto_sign_test.ts,143,----********************----,tests/unit_node/crypto/crypto_sign_test.ts:private-key-block:45847bc7933d7ddd,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/crypto/ec_private_secp256r1.pem,1,----********************----,tests/unit_node/crypto/ec_private_secp256r1.pem:private-key-block:37181d8924721f90,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/crypto/testdata/asymmetric/rsa-pss_2048_32_nohash.pkcs8.pem,1,----********************----,tests/unit_node/crypto/testdata/asymmetric/rsa-pss_2048_32_nohash.pkcs8.pem:private-key-block:2991a05872e55e16,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/crypto/testdata/asymmetric/rsa-pss_2048_nosalt_nohash.pkcs8.pem,1,----********************----,tests/unit_node/crypto/testdata/asymmetric/rsa-pss_2048_nosalt_nohash.pkcs8.pem:private-key-block:35624ae89d7cba33,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/crypto/testdata/asymmetric/rsa-pss_3072_nosalt_nohash.pkcs8.pem,1,----********************----,tests/unit_node/crypto/testdata/asymmetric/rsa-pss_3072_nosalt_nohash.pkcs8.pem:private-key-block:f3a1390dc22b0a02,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/crypto/testdata/asymmetric/rsa_2048.pkcs8.pem,1,----********************----,tests/unit_node/crypto/testdata/asymmetric/rsa_2048.pkcs8.pem:private-key-block:1fb9ef33123294d4,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/crypto/testdata/asymmetric/rsa_3072.pkcs8.pem,1,----********************----,tests/unit_node/crypto/testdata/asymmetric/rsa_3072.pkcs8.pem:private-key-block:05a95b33e0acadf0,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/testdata/rsa_private.pem,1,----********************----,tests/unit_node/testdata/rsa_private.pem:private-key-block:4b828acf2cadf916,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/unit_node/testdata/rsa_private_pkcs1.pem,1,----********************----,tests/unit_node/testdata/rsa_private_pkcs1.pem:private-key-block:70d38a3095e39071,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/wpt/runner/certs/cacert.key,1,----********************----,tests/wpt/runner/certs/cacert.key:private-key-block:fd10729605d33e61,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,private-key-block,critical,tests/wpt/runner/certs/web-platform.test.key,1,----********************----,tests/wpt/runner/certs/web-platform.test.key:private-key-block:4f38316bcb209417,TP,private key material (test fixture)
deno,83bb8d578050,secretloop,db-connection-string,critical,tests/wpt/runner/expectations/url.json,1679,***,tests/wpt/runner/expectations/url.json:db-connection-string:53d9fb0b741ebac6,FP,literal placeholder
deno,83bb8d578050,secretloop,db-connection-string,critical,tests/wpt/runner/expectations/url.json,2402,***,tests/wpt/runner/expectations/url.json:db-connection-string:655d2ceb6d5228b4,FP,literal placeholder
flask,d318b6834711,gitleaks,generic-api-key,,docs/config.rst,41,REDACTED,docs/config.rst:generic-api-key:41,FP,documentation example
flask,d318b6834711,gitleaks,generic-api-key,,docs/config.rst,513,REDACTED,docs/config.rst:generic-api-key:513,FP,documentation example
flask,d318b6834711,gitleaks,generic-api-key,,docs/config.rst,560,REDACTED,docs/config.rst:generic-api-key:560,FP,documentation example
flask,d318b6834711,gitleaks,generic-api-key,,docs/config.rst,578,REDACTED,docs/config.rst:generic-api-key:578,FP,documentation example
flask,d318b6834711,gitleaks,generic-api-key,,docs/config.rst,587,REDACTED,docs/config.rst:generic-api-key:587,FP,documentation example
flask,d318b6834711,gitleaks,generic-api-key,,docs/tutorial/deploy.rst,73,REDACTED,docs/tutorial/deploy.rst:generic-api-key:73,FP,documentation example
flask,d318b6834711,secretloop,generic-api-key-assignment,high,docs/config.rst,41,192b********************bcbf,docs/config.rst:generic-api-key-assignment:2598f7d6adc142d8,FP,documentation example
flask,d318b6834711,secretloop,generic-api-key-assignment,high,docs/config.rst,513,192b********************bcbf,docs/config.rst:generic-api-key-assignment:2598f7d6adc142d8,FP,documentation example
flask,d318b6834711,secretloop,generic-api-key-assignment,high,docs/config.rst,560,5f35********************5d2f,docs/config.rst:generic-api-key-assignment:9cb335cb7b5fb805,FP,documentation example
flask,d318b6834711,secretloop,generic-api-key-assignment,high,docs/config.rst,578,5f35********************5d2f,docs/config.rst:generic-api-key-assignment:9cb335cb7b5fb805,FP,documentation example
flask,d318b6834711,secretloop,generic-api-key-assignment,high,docs/config.rst,587,5f35********************5d2f,docs/config.rst:generic-api-key-assignment:9cb335cb7b5fb805,FP,documentation example
flask,d318b6834711,secretloop,generic-api-key-assignment,high,docs/tutorial/deploy.rst,73,192b********************bcbf,docs/tutorial/deploy.rst:generic-api-key-assignment:2598f7d6adc142d8,FP,documentation example
kubernetes,b2ec8b6fefac,gitleaks,private-key,,cmd/kube-apiserver/app/testing/testdata/127.0.0.1_10.0.0.1_kubernetes.default.svc-kubernetes.default-kubernetes-localhost.key,1,REDACTED,cmd/kube-apiserver/app/testing/testdata/127.0.0.1_10.0.0.1_kubernetes.default.svc-kubernetes.default-kubernetes-localhost.key:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,cmd/kube-apiserver/app/testing/testserver.go,80,REDACTED,cmd/kube-apiserver/app/testing/testserver.go:private-key:80,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,37,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:37,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,70,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:70,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,96,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:96,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,150,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:150,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,181,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:181,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,182,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:182,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,183,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:183,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,185,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:185,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,186,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:186,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,187,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:187,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,187,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:187,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,229,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:229,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,229,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:229,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,266,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:266,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,312,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:312,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,348,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:348,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,358,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:358,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,370,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:370,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,384,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:384,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,398,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:398,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,415,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:415,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,428,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:428,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,440,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:440,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,500,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:500,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,543,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:543,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,557,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:557,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,585,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:585,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,602,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:602,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,616,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:616,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go,634,REDACTED,cmd/kubeadm/app/apis/bootstraptoken/v1/utils_test.go:generic-api-key:634,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/kubeadm/v1/doc.go,168,REDACTED,cmd/kubeadm/app/apis/kubeadm/v1/doc.go:generic-api-key:168,FP,documentation example
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/kubeadm/v1/doc.go,195,REDACTED,cmd/kubeadm/app/apis/kubeadm/v1/doc.go:generic-api-key:195,FP,documentation example
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/kubeadm/v1/doc.go,295,REDACTED,cmd/kubeadm/app/apis/kubeadm/v1/doc.go:generic-api-key:295,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/kubeadm/v1/doc.go,297,REDACTED,cmd/kubeadm/app/apis/kubeadm/v1/doc.go:generic-api-key:297,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/kubeadm/v1beta4/doc.go,201,REDACTED,cmd/kubeadm/app/apis/kubeadm/v1beta4/doc.go:generic-api-key:201,FP,documentation example
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/kubeadm/v1beta4/doc.go,228,REDACTED,cmd/kubeadm/app/apis/kubeadm/v1beta4/doc.go:generic-api-key:228,FP,documentation example
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/kubeadm/v1beta4/doc.go,328,REDACTED,cmd/kubeadm/app/apis/kubeadm/v1beta4/doc.go:generic-api-key:328,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/kubeadm/v1beta4/doc.go,330,REDACTED,cmd/kubeadm/app/apis/kubeadm/v1beta4/doc.go:generic-api-key:330,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/kubeadm/validation/validation_test.go,470,REDACTED,cmd/kubeadm/app/apis/kubeadm/validation/validation_test.go:generic-api-key:470,FP,documentation example
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,cmd/kubeadm/app/apis/kubeadm/validation/validation_test.go,475,REDACTED,cmd/kubeadm/app/apis/kubeadm/validation/validation_test.go:generic-api-key:475,FP,literal placeholder
